date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-01,1.0,0.9999999986767163,1.0000000012961237,38677419399
2025-03-02,1.0,0.999999998618803,1.000000001353236,38677419399
2025-03-03,1.0,0.9999999986205372,1.000000001380203,38677419399
2025-02-11,-5.020588249882897,-5.2250874576618225,-4.816569815883264,38677459566
2025-02-12,-5.052012397351032,-5.249467755121187,-4.8540201202917865,38677459566
2025-02-13,-5.083436544819168,-5.300854927077113,-4.881881336404369,38677459566
2025-02-14,-5.114860692287303,-5.310728088666834,-4.90560271172116,38677459566
2025-02-15,-5.14628483975544,-5.351319297984331,-4.958659987566196,38677459566
2025-02-16,-5.177708987223577,-5.3867720242199635,-4.967537068859038,38677459566
2025-02-17,-5.209133134691712,-5.412287268923362,-5.000041916973465,38677459566
2025-02-18,-5.240557282159848,-5.451351897211519,-5.0326628361225065,38677459566
2025-02-19,-5.271981429627984,-5.486349898476298,-5.054948144927528,38677459566
2025-02-20,-5.30340557709612,-5.520218819677895,-5.104941176669737,38677459566
2025-02-21,-5.334829724564256,-5.541219179249151,-5.135456176712672,38677459566
2025-02-22,-5.3662538720323925,-5.55734241997526,-5.165130059386399,38677459566
2025-02-23,-5.397678019500529,-5.594599928823552,-5.1835211964667325,38677459566
2025-02-24,-5.429102166968664,-5.63398171039384,-5.23793821102278,38677459566
2025-02-25,-5.460526314436801,-5.64832257280546,-5.2405322189949946,38677459566
2025-02-26,-5.491950461904936,-5.700731933639743,-5.299374569808898,38677459566
2025-02-27,-5.5233746093730725,-5.733116391152173,-5.337049056920842,38677459566
2025-02-28,-5.554798756841209,-5.752553028625645,-5.346644166651702,38677459566
2025-03-01,-5.586222904309344,-5.792112768740923,-5.370269162516807,38677459566
2025-03-02,-5.617647051777481,-5.820824218914357,-5.4165714018067295,38677459566
2025-03-03,-5.649071199245616,-5.861317579772198,-5.45165577401086,38677459566
2025-03-04,-5.6804953467137524,-5.879305704742258,-5.462139350345901,38677459566
2025-03-05,-5.711919494181889,-5.911576621537163,-5.498441909764889,38677459566
2025-03-06,-5.743343641650024,-5.951288596746537,-5.536290402801736,38677459566
2025-03-07,-5.774767789118161,-5.976070444429579,-5.578596169690667,38677459566
2025-03-08,-5.806191936586296,-5.9936434921894755,-5.596686125268188,38677459566
2025-03-09,-5.837616084054432,-6.032896356335451,-5.620092194404601,38677459566
2025-03-10,-5.869040231522569,-6.074595929005924,-5.665614422872653,38677459566
2025-02-25,1.0,0.9999999987414327,1.000000001339316,3867746102
2025-02-26,1.0,0.999999998669131,1.000000001326089,3867746102
2025-02-27,1.0,0.9999999987644312,1.0000000011517938,3867746102
2025-02-28,1.0,0.9999999987358029,1.0000000012122445,3867746102
2025-03-01,1.0,0.999999998711344,1.000000001214357,3867746102
2025-03-02,1.0,0.9999999987639985,1.0000000013333126,3867746102
2025-03-03,1.0,0.9999999987447883,1.000000001374325,3867746102
2025-03-04,1.0,0.9999999986940984,1.0000000014138815,3867746102
2025-03-05,1.0,0.9999999986932249,1.0000000012798755,3867746102
2025-03-06,1.0,0.9999999986384867,1.0000000012873342,3867746102
2025-03-07,1.0,0.9999999985936191,1.0000000013503065,3867746102
2025-03-08,1.0,0.9999999985965928,1.0000000012721968,3867746102
2025-03-09,1.0,0.9999999987547298,1.0000000013345693,3867746102
2025-03-10,1.0,0.9999999987116693,1.0000000013209582,3867746102
2025-03-11,1.0,0.9999999986903718,1.0000000012387138,3867746102
2025-03-12,1.0,0.999999998745077,1.0000000014094206,3867746102
2025-03-13,1.0,0.9999999986012098,1.000000001354552,3867746102
2025-03-14,1.0,0.9999999985998385,1.0000000012565025,3867746102
2025-03-15,1.0,0.999999998670282,1.000000001329986,3867746102
2025-03-16,1.0,0.9999999985894884,1.0000000012742574,3867746102
2025-03-17,1.0,0.9999999984675296,1.0000000013311914,3867746102
2025-03-18,1.0,0.9999999985488083,1.0000000013734434,3867746102
2025-03-19,1.0,0.9999999985954451,1.000000001409843,3867746102
2025-03-20,1.0,0.9999999984727125,1.0000000013342012,3867746102
2025-03-21,1.0,0.9999999986165118,1.0000000015093795,3867746102
2025-03-22,1.0,0.9999999985125065,1.0000000014911903,3867746102
2025-03-23,1.0,0.9999999986193568,1.0000000013041286,3867746102
2025-03-24,1.0,0.9999999985569316,1.0000000014646446,3867746102
2024-11-12,1.0,0.999999998803054,1.0000000012787593,38677463756
2024-11-13,1.0,0.9999999987829575,1.0000000012968617,38677463756
2024-11-14,1.0,0.999999998670855,1.0000000012355144,38677463756
2024-11-15,1.0,0.9999999987597287,1.0000000013300636,38677463756
2024-11-16,1.0,0.9999999987134467,1.0000000012127794,38677463756
2024-11-17,1.0,0.9999999986642271,1.0000000012811279,38677463756
2024-11-18,1.0,0.9999999987275193,1.0000000012183845,38677463756
2024-11-19,1.0,0.9999999987160086,1.000000001293026,38677463756
2024-11-20,1.0,0.9999999986180428,1.000000001244407,38677463756
2024-11-21,1.0,0.9999999986559378,1.0000000012739718,38677463756
2024-11-22,1.0,0.9999999987045243,1.0000000013161627,38677463756
2024-11-23,1.0,0.9999999986495317,1.0000000014927204,38677463756
2024-11-24,1.0,0.9999999986324213,1.0000000013533752,38677463756
2024-11-25,1.0,0.9999999987525506,1.0000000013184642,38677463756
2024-11-26,1.0,0.9999999986341791,1.0000000013814827,38677463756
2024-11-27,1.0,0.9999999986752227,1.0000000013171948,38677463756
2024-11-28,1.0,0.9999999986822639,1.0000000014285089,38677463756
2024-11-29,1.0,0.9999999986785314,1.0000000013282475,38677463756
2024-11-30,1.0,0.9999999985851007,1.0000000014213768,38677463756
2024-12-01,1.0,0.9999999986173643,1.0000000014352888,38677463756
2024-12-02,1.0,0.9999999986298165,1.0000000014244936,38677463756
2024-12-03,1.0,0.9999999985621948,1.0000000014469388,38677463756
2024-12-04,1.0,0.9999999985368369,1.0000000015277064,38677463756
2024-12-05,1.0,0.9999999984448704,1.0000000014040542,38677463756
2024-12-06,1.0,0.9999999984154269,1.0000000014309849,38677463756
2024-12-07,1.0,0.9999999985490986,1.0000000015514423,38677463756
2024-12-08,1.0,0.9999999984178481,1.0000000015333346,38677463756
2024-12-09,1.0,0.9999999985299041,1.0000000016305755,38677463756
2025-02-11,-0.004802864726754619,-0.7371402752459206,0.8165527660276383,38677465824
2025-02-12,-0.01166392774682845,-0.7228543130611933,0.7590978211559275,38677465824
2025-02-13,-0.018524990766902283,-0.7494238664285587,0.7414701500242611,38677465824
2025-02-14,-0.025386053786976115,-0.8565323950189414,0.724591517972728,38677465824
2025-02-15,-0.03224711680704995,-0.8031987738912655,0.7115343163070366,38677465824
2025-02-16,-0.039108179827124,-0.8156945345408029,0.6938929659048604,38677465824
2025-02-17,-0.04596924284719761,-0.7282213223804261,0.6927106916743988,38677465824
2025-02-18,-0.05283030586727189,-0.8116241567231043,0.7324300974257523,38677465824
2025-02-19,-0.05969136888734572,-0.8014949268204039,0.7051285098328034,38677465824
2025-02-20,-0.06655243190741977,-0.7602801963375543,0.6781271454987128,38677465824
2025-02-21,-0.07341349492749383,-0.8978603768246454,0.7266072917893425,38677465824
2025-02-22,-0.08027455794756722,-0.8532258409640378,0.6748420720879221,38677465824
2025-02-23,-0.08713562096764127,-0.8660474509577075,0.6622596967536546,38677465824
2025-02-24,-0.09399668398771532,-0.8697366430921674,0.6724047945388522,38677465824
2025-02-25,-0.10085774700778916,-0.9159838194068625,0.6346249537751782,38677465824
2025-02-26,-0.10771881002786277,-0.8887510537838584,0.598834150085445,38677465824
2025-02-27,-0.11457987304793682,-0.8754895310351959,0.5845914626628264,38677465824
2025-02-28,-0.12144093606801065,-0.9175929950921143,0.6272521816446492,38677465824
2025-03-01,-0.12830199908808448,-0.8995995302452056,0.7064108086941286,38677465824
2025-03-02,-0.13516306210815832,-0.9119782213404143,0.6131224346907871,38677465824
2025-03-03,-0.14202412512823215,-0.9398968566959068,0.5976642660508593,38677465824
2025-03-04,-0.14888518814830598,-0.8769462539720788,0.650862540208229,38677465824
2025-03-05,-0.15574625116838026,-0.885929188571395,0.6250314193820585,38677465824
2025-03-06,-0.1626073141884543,-0.9620892716833935,0.6375815230790417,38677465824
2025-03-07,-0.16946837720852792,-0.8817132509881226,0.5684972246671502,38677465824
2025-03-08,-0.17632944022860175,-0.9393493163174215,0.5500033486144452,38677465824
2025-03-09,-0.1831905032486758,-0.8886296006070386,0.5818590543070161,38677465824
2025-03-10,-0.19005156626874986,-0.8934934061348152,0.5231820869592866,38677465824
2025-03-04,12.571985032070597,5.731589783213859,19.807673816206655,38781988859
2025-03-05,12.573482978535544,5.343038458552064,19.23044901966422,38781988859
2025-03-06,12.574980925000492,5.2654125267688485,19.366531693025046,38781988859
2025-03-07,12.57647887146544,5.616507190654466,19.599113699296154,38781988859
2025-03-08,12.577976817930388,5.494308046517284,19.33369352025037,38781988859
2025-03-09,12.579474764395336,5.304951959651601,19.09406833088455,38781988859
2025-03-10,12.580972710860284,5.885131257992952,19.325561731989463,38781988859
2025-03-11,12.582470657325231,5.962077389026581,19.809052409138786,38781988859
2025-03-12,12.58396860379018,5.364440183636727,19.469712662879637,38781988859
2025-03-13,12.58546655025513,5.801116880264994,19.18127055156602,38781988859
2025-03-14,12.586964496720078,6.437782868137617,19.015931842161333,38781988859
2025-03-15,12.588462443185026,5.8615202387809635,19.43690279417707,38781988859
2025-03-16,12.589960389649974,5.616648253308541,19.997314419130003,38781988859
